À9.81862035, -0.021547813, 0.505176516, 0.029361361, 0.034554526, -0.027230831
9.815428082, -0.032720753, 0.481234501, -0.002352459, 0.015313181, 0.005992114
9.823750783, -0.027362302, 0.480892472, -0.002453913, 0.016625739, 0.006011137
9.808245478, -0.034316888, 0.486022904, -0.002885092, 0.014270109, 0.006080886
9.808245478, -0.050278231, 0.462080889, -0.002907285, 0.012894142, 0.005703605
9.829793291, -0.054268567, 0.462080889, -0.003306759, 0.015734848, 0.006169658
9.83298556, -0.040701425, 0.471657695, -0.003262373, 0.0139816, 0.006169658
9.81622615, -0.032834763, 0.464475091, -0.002853387, 0.013353855, 0.006334521
9.82181262, -0.023942015, 0.482032568, -0.003040443, 0.015113444, 0.006058693
9.820216485, -0.02234588, 0.473253829, -0.002840706, 0.014181337, 0.006325009
9.825004888, -0.029528485, 0.466869292, -0.003062636, 0.013715284, 0.006014307
9.809043545, -0.039105291, 0.470859628, -0.002973864, 0.015069058, 0.006280623
9.823750783, -0.032150705, 0.465843206, -0.003481133, 0.013943555, 0.006239408
9.818620351, -0.039903358, 0.466869292, -0.003528689, 0.014447653, 0.005836763
9.815428082, -0.02793235, 0.473253829, -0.003373338, 0.014070372, 0.005548254
9.82181262, -0.030326552, 0.462878956, -0.003284566, 0.013293616, 0.005637026
9.818620351, -0.031922686, 0.463677023, -0.003550882, 0.014336688, 0.005858956
9.812121804, -0.034202878, 0.465843206, -0.003347975, 0.013924532, 0.006201362
9.828995224, -0.031922686, 0.464475091, -0.003262373, 0.014092565, 0.005770184
9.809043545, -0.037509156, 0.476446098, -0.002707548, 0.014691777, 0.005681412
9.818620351, -0.035114955, 0.473253829, -0.003151408, 0.013915021, 0.005792377
9.825004888, -0.043095627, 0.474849964, -0.003417724, 0.014336688, 0.005747991
9.825118898, -0.037623166, 0.472683781, -0.003500155, 0.014324007, 0.005954069
9.82739909, -0.047085962, 0.464475091, -0.003262373, 0.013182651, 0.005681412
